formula,element_1,element_2,composition_1,composition_2,melting_point,boiling_point,density,electronegativity,atomic_radius,electronegativity_difference,element_3,composition_3,alloy_type
Os0.529Fe0.471,Os,Fe,0.5285084290777725,0.4714915709222275,2257.968061803226,4184.132221261025,14409.0717940728,2.025548118758776,1.3471491570922227,0.3700000000000001,,,binary
Mo0.315Cr0.685,Mo,Cr,0.31476927028398494,0.6852307297160151,2390.0947564430166,4004.4227865093494,7756.663551362548,1.8173846351419924,1.4157384635141992,0.5000000000000002,,,binary
Ho0.582Sm0.418,Ho,Sm,0.5823376359912608,0.41766236400873924,1564.79952038197,2625.147566947973,8887.82745916313,1.2049402581594757,1.791766236400874,0.06000000000000005,,,binary
Mn0.744Mo0.256,Mn,Mo,0.7437204942804362,0.2562795057195638,1451.3023661169755,2813.000722188258,8363.189827347682,1.706330498488934,1.412813975285978,0.6100000000000001,,,binary
Nd0.637Yb0.363,Nd,Yb,0.6371604177883295,0.36283958221167045,1371.3736012628112,2550.2176515195424,5456.151470779586,1.1254864167115333,1.8137160417788332,0.039999999999999813,,,binary
Tc0.267Sr0.733,Tc,Sr,0.26711127084180025,0.7328887291581998,1506.5266594285656,2271.001217673934,4404.529659008473,1.2037557072997103,1.82637767395283,0.95,,,binary
W0.866Hf0.134,W,Hf,0.8656158084213386,0.13438419157866144,3314.4975404039233,5594.885573279851,17335.89768776285,2.2175527569266187,1.3768768383157324,1.0599999999999998,,,binary
Al0.850Tc0.150,Al,Tc,0.8497278105617981,0.15027218943820186,902.8735869036984,3328.3729210479123,4535.200400268935,1.6535789349370784,1.2650272189438203,0.2899999999999998,,,binary
Lu0.698Ni0.302,Lu,Ni,0.6975033819649934,0.3024966180350066,1986.9436105605323,3125.808412609822,9366.169519172969,1.4635978355424042,1.6290013527859974,0.6399999999999999,,,binary
Sr0.657Rh0.343,Sr,Rh,0.6565010285639854,0.3434989714360146,1456.7826452712045,2596.1885923287086,6404.375381610235,1.4068536320098994,1.7767256685665904,1.3299999999999998,,,binary
Tm0.417Tc0.583,Tm,Tc,0.4173056478209881,0.5826943521790119,2014.954852640383,3601.2257249605564,11074.982539659672,1.6287513289163578,1.5169222591283953,0.6499999999999999,,,binary
Rh0.357Ce0.643,Rh,Ce,0.35729200706192177,0.6427079929380782,1701.9621453831485,4017.07248589674,9437.575484204352,1.5344587281918294,1.6713539964690391,1.1599999999999997,,,binary
Cd0.473Ir0.527,Cd,Ir,0.4730003686764843,0.5269996313235157,1738.9743244015986,3388.1597230455077,16684.76243639523,1.958769811974993,1.4446000737352969,0.5100000000000002,,,binary
Tb0.347Re0.653,Tb,Re,0.3467378274295426,0.6532621725704574,2581.2580981443944,5757.126231628491,17738.631036475537,1.6226097380563658,1.488695130971817,0.7999999999999998,,,binary
Os0.806Sc0.194,Os,Sc,0.8062495618896323,0.19375043811036774,2883.261316955072,4629.0957211731475,19365.436487607254,2.037249631987291,1.3581251314331104,0.8400000000000001,,,binary
Ca0.742Co0.258,Ca,Co,0.7422532974560169,0.25774670254398313,1342.7494997268186,2170.9306043218,3551.666614361058,1.2268170982387052,1.6840139838552077,0.8799999999999999,,,binary
Yb0.709Sr0.291,Yb,Sr,0.709303175447769,0.290696824552231,1267.4999638469558,1686.2730903961117,5528.0677332805435,1.0563954763171655,1.8226742061380579,0.15000000000000013,,,binary
Ta0.397Tc0.603,Ta,Tc,0.3965639371450068,0.6034360628549932,3031.886382449949,4493.6926434887555,14081.189195311668,1.7413744251419971,1.3896563937145006,0.3999999999999999,,,binary
Au0.550V0.450,Au,V,0.5500197819714835,0.4499802180285165,2028.6791347919002,3303.3063291562953,12231.918443480092,2.1305180015940497,1.35,0.9100000000000001,,,binary
Ru0.217Lu0.783,Ru,Lu,0.21673817048203886,0.7832618295179612,1937.649441120083,3419.0148629856617,9573.831419508033,1.4715664985482964,1.6524678232830825,0.9300000000000002,,,binary
Pd0.848Ce0.152,Pd,Ce,0.8478066002370829,0.15219339976291713,1648.930510916353,2833.0867467769053,11228.71043285576,2.0356311282560497,1.4684870298933128,1.08,,,binary
Nd0.434Yb0.566,Nd,Yb,0.43406245884413897,0.565937541155861,1290.6251907054786,2087.083582502572,7683.171578025096,1.1173624983537656,1.793406245884414,0.039999999999999813,,,binary
Zn0.364Mo0.636,Zn,Mo,0.363892228782288,0.636107771217712,2201.2005336523434,3920.2178224813388,8536.290077202593,1.9744149633210333,1.4136107771217712,0.5100000000000002,,,binary
Ir0.767Pr0.233,Ir,Pr,0.7666901722295881,0.23330982777041187,2585.3336990301755,3951.1668534065084,20598.58695755018,1.9503584842856596,1.466654913885206,1.0700000000000003,,,binary
Ba0.624Ce0.376,Ba,Ce,0.6236863728968175,0.3763136271031825,1043.2129859219792,2853.290240846949,4153.03081133919,0.976552134233732,2.037105911869045,0.2300000000000001,,,binary
Ho0.306W0.694,Ho,W,0.30586140610790624,0.6941385938920938,2818.1632474558496,5257.160840034407,14529.910014021243,2.014376611098066,1.4723445624431626,1.13,,,binary
Ba0.613Yb0.387,Ba,Yb,0.6133555635189658,0.3866444364810342,1085.562372065669,1625.0514035717,5091.191327469205,0.9711953316610171,1.9953422254075863,0.21000000000000008,,,binary
Ba0.235Ca0.765,Ba,Ca,0.2345869167612328,0.7654130832387672,953.9211941846202,1949.590755225124,2135.5290585910216,0.9741954391562644,1.8821054208664316,0.10999999999999999,,,binary
Re0.212Zr0.788,Re,Zr,0.21196682286449386,0.7880331771355061,2242.1969253743,5220.753514700023,9836.097697897363,1.4508210890327615,1.5076066354271012,0.5699999999999998,,,binary
La0.247Ba0.753,La,Ba,0.24723821828901402,0.752761781710986,991.2616001115383,2282.5513583628044,3344.9300951616096,0.941920025840693,2.100552356342197,0.21000000000000008,,,binary
La0.866Tb0.134,La,Tb,0.8657895151301148,0.13421048486988518,1295.2750262700165,3130.1241168384963,6485.469530555236,1.1,1.9231579030260229,0.0,,,binary
Y0.771V0.229,Y,V,0.7712547948759638,0.22874520512403618,1837.1297440713051,3871.446526859132,4700.292717516285,1.3137855341008549,1.6970646576941837,0.4099999999999999,,,binary
Mn0.139Dy0.861,Mn,Dy,0.1388115153571298,0.8611884846428702,1603.0403893790983,2972.4720939228764,8682.425151000525,1.265807800067853,1.7014159696250046,0.33000000000000007,,,binary
Al0.210Au0.790,Al,Au,0.20999322439756815,0.7900067756024318,1292.1213698872496,3201.7452126475623,13385.741448013137,2.3447063013102616,1.3290006775602432,0.9299999999999999,,,binary
Gd0.154Ru0.846,Gd,Ru,0.15437435333233812,0.8456256466676619,2634.5843201799535,4546.448576932025,10492.6048507601,2.0456256466676623,1.3771871766661692,1.0000000000000002,,,binary
Zn0.275Al0.725,Zn,Al,0.274975737963515,0.7250242620364851,846.090503261066,2339.506854025327,3868.1575362397425,1.6209990295185408,1.2774975737963516,0.039999999999999813,,,binary
Ca0.148Os0.852,Ca,Os,0.14836009513041512,0.8516399048695849,3080.4647856555025,5443.143127812656,21593.416891018398,2.0219678858435017,1.3741800475652075,1.2000000000000002,,,binary
Gd0.847Dy0.153,Gd,Dy,0.8471229768784008,0.15287702312159923,1389.6307974799133,3631.244906566475,9063.565899832116,1.203057540462432,1.7923561488439201,0.020000000000000018,,,binary
Sr0.490Dy0.510,Sr,Dy,0.49028350720245706,0.5097164927975429,1424.1575341354624,2505.4680541836988,6784.568010829472,1.0876234530553366,1.8725708768006144,0.27,,,binary
Al0.541La0.459,Al,La,0.5413148487290055,0.4586851512709945,1160.2592725408676,3308.69161851296,4727.992637522163,1.3760705728517928,1.5710796058896963,0.51,,,binary
Al0.524Ti0.476,Al,Ti,0.5235341174733205,0.47646588252667954,1434.0039087888654,3165.4742014839926,3435.836159345915,1.5766473882231324,1.3214698823790019,0.07000000000000006,,,binary
Ag0.882La0.118,Ag,La,0.8819834785860093,0.11801652141399066,1422.2785285938135,2377.4445058258825,11506.231032838796,1.8320462872263878,1.641305782494897,0.8299999999999998,,,binary
Ti0.751Sc0.249,Ti,Sc,0.7505257767311279,0.24947422326887214,2004.7566692449313,2963.7907322597184,4279.040133417382,1.4950946398116032,1.4498948446537745,0.17999999999999994,,,binary
Ho0.745Hg0.255,Ho,Hg,0.7449341591579431,0.25506584084205686,1067.6678767830451,2539.760789488745,7131.672680196568,1.4264006974483836,1.6862335397894856,0.77,,,binary
Nb0.834Co0.166,Nb,Co,0.834439075567209,0.16556092443279102,2434.151856564487,4774.443065690542,10310.02458545704,1.6463570588411816,1.433443907556721,0.2799999999999998,,,binary
Y0.293Zn0.707,Y,Zn,0.2927750658508066,0.7072249341491934,965.1695651748205,1690.8952593898923,7301.047527728389,1.524106721684153,1.481748779632863,0.42999999999999994,,,binary
Eu0.302Y0.698,Eu,Y,0.3019345570517443,0.6980654429482557,1899.2351430568851,3063.9322968097144,5180.996291162185,1.2139613088589651,1.8150967278525871,0.020000000000000018,,,binary
Re0.736Ag0.264,Re,Ag,0.7359490656667734,0.2640509343332266,3256.9682018546164,4593.809920663056,17354.36796413523,1.9079215280299966,1.4160127335833068,0.030000000000000027,,,binary
Fe0.867Os0.133,Fe,Os,0.8674382353188241,0.13256176468117586,2256.4846637166293,3995.270387877281,10380.59739876262,1.8790478529320351,1.3867438235318823,0.3700000000000001,,,binary
Ca0.295Pr0.705,Ca,Pr,0.29456631535430566,0.7054336846456943,1076.733980921456,3633.294087196317,4867.703504432218,1.09170637900394,1.835271684232285,0.1299999999999999,,,binary
Er0.340Ru0.660,Er,Ru,0.33997971227193846,0.6600202877280615,2255.118085806029,4123.641101914334,12994.625723695142,1.8736194762189393,1.4529908705223724,0.9600000000000002,,,binary
Fe0.893Tb0.107,Fe,Tb,0.8933397642267892,0.10666023577321082,1944.5851343650156,3305.0092869755917,8277.295968959697,1.7521380278855563,1.4373310825206238,0.73,,,binary
Tb0.175V0.825,Tb,V,0.17480040434168753,0.8251995956583125,2095.238434614852,3852.728804447472,4839.839587852063,1.5373557856989055,1.419920161736675,0.5299999999999998,,,binary
Ir0.481Ce0.519,Ir,Ce,0.4808040801055129,0.5191959198944871,1815.915797442755,4246.562867882952,12709.899281613822,1.639268406513954,1.6095979599472436,1.08,,,binary
Gd0.662Al0.338,Gd,Al,0.6622761200152849,0.3377238799847151,1417.694454705096,3209.1365394882273,7223.149809524088,1.338466790793733,1.6142518660084066,0.41000000000000014,,,binary
Fe0.776Ba0.224,Fe,Ba,0.7762638356322625,0.22373616436773747,1885.8813954108527,2776.6219550912647,6793.57332680017,1.6196880054943268,1.567802123275803,0.9400000000000001,,,binary
Tb0.553W0.447,Tb,W,0.552685302360828,0.447314697639172,2534.2722265971893,4337.817470644056,13409.851196348778,1.6636165190253567,1.5710741209443313,1.2599999999999998,,,binary
Co0.835Y0.165,Co,Y,0.8353217723521695,0.16467822764783047,1638.6536503815562,2897.9414097910376,8679.609994197863,1.7713123697524318,1.424105202441524,0.6599999999999999,,,binary
Ru0.821Tc0.179,Ru,Tc,0.8210183672196679,0.17898163278033208,2737.444279682752,4086.1785131708725,13307.8987079427,2.1463055101659005,1.3089490816390168,0.30000000000000027,,,binary
Er0.480Pr0.520,Er,Pr,0.4804002301162187,0.5195997698837813,1399.0405878720799,3445.34148625451,8445.766454196983,1.182844025312784,1.8019599769883783,0.1100000000000001,,,binary
V0.648Mn0.352,V,Mn,0.6475429947709131,0.35245700522908685,1942.4175653835969,3351.364293571071,6249.048397281577,1.6018034395816731,1.3676228502614545,0.07999999999999985,,,binary
Ag0.551La0.449,Ag,La,0.5508078912383868,0.4491921087616132,1192.2031645370944,2960.321374352806,7901.227919057343,1.5571705497278612,1.7572172380665645,0.8299999999999998,,,binary
V0.843Nb0.157,V,Nb,0.8430130890037274,0.1569869109962726,2231.8482839963995,3287.495784252249,6177.125102988336,1.6252903926701119,1.3656986910996274,0.029999999999999805,,,binary
Ta0.869Ti0.131,Ta,Ti,0.8691753519008046,0.13082464809919536,3024.82106490519,5307.4390981197075,14697.667424406836,1.5052329859239677,1.44345876759504,0.040000000000000036,,,binary
Nd0.702Zn0.298,Nd,Zn,0.7018035758774921,0.2981964241225079,1109.8961485817,2849.418039192949,7504.924841999341,1.292080176302479,1.7009017879387462,0.51,,,binary
Tm0.843Pt0.157,Tm,Pt,0.8430999522026628,0.15690004779733724,1732.6466297572695,2214.319363519434,10003.847660667427,1.4116070492312573,1.687239980881065,1.0299999999999998,,,binary
Hf0.551Zr0.449,Hf,Zr,0.551166559699012,0.44883344030098804,2222.513745525424,4620.393786696621,9468.490104004975,1.3134650032090298,1.55,0.030000000000000027,,,binary
Pr0.642Ir0.358,Pr,Ir,0.6416279727013454,0.3583720272986546,1528.9829622000254,3789.7096606235455,12602.097612082693,1.5134580692095605,1.6708139863506728,1.0700000000000003,,,binary
La0.407W0.593,La,W,0.4070769712663249,0.5929230287336751,2835.7526627677025,4701.68994694233,13340.949502037836,1.8470830162044305,1.594246182759795,1.2599999999999998,,,binary
Lu0.732Cu0.268,Lu,Cu,0.7323984681873199,0.2676015318126801,1608.8854621237122,3536.735002858429,8780.51082817073,1.4385889650419885,1.642959387274928,0.6299999999999999,,,binary
Er0.163Yb0.837,Er,Yb,0.16274215281482246,0.8372578471851775,1281.1810186656369,1430.1667931810402,6725.319402609623,1.122783901394075,1.75,0.1399999999999999,,,binary
Lu0.143Re0.857,Lu,Re,0.1429571455579149,0.8570428544420852,3337.2535959675342,5657.478567854371,24652.260292993305,1.8099369982985138,1.4071828582231662,0.6299999999999999,,,binary
Hg0.771Ru0.229,Hg,Ru,0.77093972609054,0.22906027390946004,805.0144120502746,1348.2521197023761,2806.4260268921694,2.045812054781892,1.454187945218108,0.20000000000000018,,,binary
W0.715Sm0.285,W,Sm,0.7152045226923539,0.2847954773076461,2488.2863348647284,4721.086342667316,14540.412332444555,2.021093382003901,1.4923977386538232,1.19,,,binary
Sm0.875Pt0.125,Sm,Pt,0.875136421761244,0.12486357823875605,1563.0347637128045,2200.515122535111,8962.364711298662,1.308598571845019,1.7875682108806221,1.1099999999999999,,,binary
Ta0.607Ti0.393,Ta,Ti,0.607298357923788,0.39270164207621205,2584.815918630125,5726.733757301332,11499.741810426925,1.5157080656830484,1.4303649178961892,0.040000000000000036,,,binary
Mg0.283Ba0.717,Mg,Ba,0.28251071188337323,0.7174892881166268,1157.5159586720147,2079.173853028937,3154.4637465007995,1.008654498991017,1.9663680372758074,0.42000000000000004,,,binary
Ce0.445Ir0.555,Ce,Ir,0.44547835699163574,0.5545216430083643,2068.153387935476,4391.617495705581,12544.17074136972,1.7188833744490335,1.572739178495818,1.08,,,binary
Ho0.629Nd0.371,Ho,Nd,0.6285375260119004,0.3714624739880996,1527.8396073907948,3399.0414107846473,8014.550903542761,1.196568377341071,1.78714624739881,0.09000000000000008,,,binary
Fe0.336Eu0.664,Fe,Eu,0.336303584564061,0.663696415435939,1150.3707768138163,2236.845165174033,7172.835816842587,1.4118712582753585,1.6986633869461727,0.6300000000000001,,,binary
Rh0.159Tm0.841,Rh,Tm,0.15880534697793725,0.8411946530220628,2119.52110196505,2484.613613039798,10752.025500112564,1.4135695073872752,1.6864778612088251,1.0299999999999998,,,binary
Ag0.404Zn0.596,Ag,Zn,0.4039999944667646,0.5960000055332354,878.3327561782147,1399.5734497981528,7708.214040819328,1.763119998450694,1.4509999986166913,0.28,,,binary
Gd0.692Zn0.308,Gd,Zn,0.6917242311812757,0.3082757688187243,1514.6451924399016,2723.9723606984044,7479.8141938984445,1.338724095968426,1.661275904031574,0.44999999999999996,,,binary
Ta0.185Os0.815,Ta,Os,0.1852407341690089,0.8147592658309911,3203.998508160996,6389.685030256263,25002.746813352984,2.070331486081694,1.3277861101253514,0.7000000000000002,,,binary
Al0.456Hf0.544,Al,Hf,0.4557886919970363,0.5442113080029637,2186.2557714082177,3863.6930474411374,8724.59659314355,1.4412944945190813,1.413263392400889,0.31000000000000005,,,binary
Ag0.206Co0.794,Ag,Co,0.20600560359535952,0.7939943964046405,1406.6972620541094,3491.7490868612686,8149.97461720744,1.890300280179768,1.40150140089884,0.050000000000000044,,,binary
Nb0.459Hg0.541,Nb,Hg,0.4590749416171612,0.5409250583828388,1419.3202329046437,2353.781387373628,3702.5960081407866,1.8163700233531355,1.477046252919142,0.3999999999999999,,,binary
Ce0.426Sc0.574,Ce,Sc,0.42643534006651007,0.5735646599334899,1370.6348877153835,3126.6484036918155,4318.433052222764,1.2576555183840377,1.7066088350166275,0.24,,,binary
Ti0.383Fe0.617,Ti,Fe,0.3831314298762071,0.6168685701237929,1758.7848400273454,3571.9820122808815,5856.555202051538,1.7188918853359,1.4,0.29000000000000004,,,binary
Fe0.578Sm0.422,Fe,Sm,0.5784350382354183,0.4215649617645817,1650.1582599676244,3015.3697747982424,7261.545443564141,1.5517671252353762,1.5897042327940616,0.6600000000000001,,,binary
Ta0.110Ir0.890,Ta,Ir,0.10987249190716356,0.8901275080928365,2598.555496348076,4703.190223920647,24585.07103644906,2.123089255664986,1.3609872491907165,0.7000000000000002,,,binary
Au0.723Ir0.277,Au,Ir,0.7233352844995231,0.2766647155004769,1758.6085784913507,3374.596570818773,21205.555718392334,2.445933996729838,1.35,0.33999999999999986,,,binary
Yb0.824Ce0.176,Yb,Ce,0.8241660594506871,0.1758339405493129,971.5414459668069,1975.5224054566606,6860.23421977873,1.1035166788109865,1.7675833940549313,0.020000000000000018,,,binary
Rh0.517Pr0.483,Rh,Pr,0.5168836246107991,0.48311637538920094,1686.3184772271977,3455.994971665159,8788.059123333334,1.7244161683024188,1.5915581876946006,1.15,,,binary
Ho0.236Ir0.764,Ho,Ir,0.23560139619612724,0.7643986038038728,2636.0436922771614,4826.881491110974,18150.27425806407,1.9714666456897567,1.444240558478451,0.9700000000000002,,,binary
Ag0.315Hf0.685,Ag,Hf,0.31472543771936856,0.6852745622806314,2202.4964329289232,3250.4555963444996,11696.234394199293,1.498277025763202,1.5657362718859686,0.6299999999999999,,,binary
Zn0.234Mn0.766,Zn,Mn,0.23376592060730614,0.7662340793926938,1321.7166438722663,1876.4541721528567,6700.511452302052,1.5733765920607305,1.3883117039696347,0.09999999999999987,,,binary
Ag0.340Au0.660,Ag,Au,0.3398018031372506,0.6601981968627494,1215.553717954728,2977.7140927692167,16000.88093322104,2.332720900086277,1.4349504507843127,0.6100000000000001,,,binary
Mn0.301Os0.699,Mn,Os,0.3013597902311223,0.6986402097688778,2148.0462634497367,3463.4937949122973,16952.178139489923,2.004116136349771,1.3301359790231122,0.6500000000000001,,,binary
Rh0.600Yb0.400,Rh,Yb,0.6000269502151158,0.39997304978488424,1862.5461103830917,2152.8795070159645,9593.523016299545,1.8080318012538366,1.5099892199139537,1.1799999999999997,,,binary
Sm0.256Eu0.744,Sm,Eu,0.2564385799042084,0.7435614200957916,1100.929475001298,2130.5040930953655,5562.100432161948,1.1923068426028736,1.85,0.030000000000000027,,,binary
Co0.344Cu0.656,Co,Cu,0.34372639660100557,0.6562736033989944,1556.1783832277217,3245.202284827988,7014.124835957602,1.8931254720679798,1.35,0.020000000000000018,,,binary
Pt0.773W0.227,Pt,W,0.7732907093774807,0.22670929062251932,2601.9073543403865,4586.924564002085,21723.591289342956,2.298136743249801,1.35,0.08000000000000007,,,binary
Ir0.452W0.548,Ir,W,0.45217833718500267,0.5478216628149973,4543.737960835369,4209.981427389847,24372.6033547199,2.2876514660503995,1.35,0.1599999999999997,,,binary
Hg0.879Tb0.121,Hg,Tb,0.8793803012036855,0.12061969879631451,390.97480000854785,1004.4906651188967,986.861341905382,1.891442271083317,1.5301549246990787,0.8999999999999999,,,binary
Cu0.357Hf0.643,Cu,Hf,0.3565321243000702,0.6434678756999298,2007.6729181608596,4034.6518674254876,12131.826184053356,1.513919274580042,1.4786935751399861,0.5999999999999999,,,binary
Er0.483Mo0.517,Er,Mo,0.48320779391636426,0.5167922060836357,2008.1994218516377,4360.691845935934,9289.952447322801,1.7154488295969448,1.5949623381749092,0.9200000000000002,,,binary
